NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_ANTIGEN_PROCESSING_AND_PRESENTATION	GO_ANTIGEN_PROCESSING_AND_PRESENTATION		34	-0.41306725	-1.6160179	0.037037037	0.5560036	1.0	264	tags=62%, list=34%, signal=90%	
GO_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS	GO_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS		34	-0.42234978	-1.6117889	0.04897959	0.5482799	1.0	80	tags=24%, list=10%, signal=25%	
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN		33	-0.42544913	-1.6115894	0.035063114	0.52768826	1.0	264	tags=64%, list=34%, signal=93%	
GO_LIPID_MODIFICATION	GO_LIPID_MODIFICATION		21	-0.47278476	-1.6066598	0.050432276	0.5228673	1.0	280	tags=71%, list=36%, signal=109%	
GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS		30	-0.42948902	-1.6003858	0.037956204	0.5226604	1.0	349	tags=83%, list=45%, signal=147%	
GO_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS		15	-0.51809573	-1.5976471	0.066978194	0.5123389	1.0	28	tags=33%, list=4%, signal=34%	
GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM		81	-0.34966937	-1.5944809	0.017942583	0.5043145	1.0	93	tags=21%, list=12%, signal=21%	
GO_REGULATION_OF_PEPTIDE_SECRETION	GO_REGULATION_OF_PEPTIDE_SECRETION		26	-0.4373975	-1.5940858	0.04657933	0.4890591	1.0	98	tags=35%, list=13%, signal=38%	
GO_GLUCOSE_METABOLIC_PROCESS	GO_GLUCOSE_METABOLIC_PROCESS		16	-0.5005033	-1.5861784	0.057542767	0.49611953	1.0	95	tags=31%, list=12%, signal=35%	
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I		23	-0.44353622	-1.5676322	0.052173913	0.53478867	1.0	369	tags=91%, list=48%, signal=170%	
GO_REGULATION_OF_CELL_SUBSTRATE_ADHESION	GO_REGULATION_OF_CELL_SUBSTRATE_ADHESION		19	-0.46642205	-1.5637753	0.060606062	0.5307495	1.0	40	tags=21%, list=5%, signal=22%	
GO_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	GO_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN		22	-0.45529205	-1.5553148	0.06267806	0.54042035	1.0	100	tags=32%, list=13%, signal=36%	
GO_AMINE_METABOLIC_PROCESS	GO_AMINE_METABOLIC_PROCESS		20	-0.46126962	-1.5548433	0.0625	0.5268914	1.0	340	tags=90%, list=44%, signal=157%	
GO_PEPTIDE_SECRETION	GO_PEPTIDE_SECRETION		30	-0.4096008	-1.5498362	0.052112676	0.52602726	1.0	98	tags=33%, list=13%, signal=37%	
GO_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	GO_ORGANIC_HYDROXY_COMPOUND_TRANSPORT		26	-0.43573138	-1.5483682	0.063013695	0.5169348	1.0	87	tags=38%, list=11%, signal=42%	
GO_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	GO_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS		52	-0.357087	-1.5357406	0.046692606	0.5387802	1.0	234	tags=50%, list=30%, signal=67%	
GO_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS	GO_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS		25	-0.4221678	-1.5350069	0.056657225	0.5272557	1.0	222	tags=56%, list=29%, signal=76%	
GO_TERPENOID_METABOLIC_PROCESS	GO_TERPENOID_METABOLIC_PROCESS		18	-0.47350278	-1.5250591	0.06278027	0.5421933	1.0	178	tags=50%, list=23%, signal=64%	
GO_INTERACTION_WITH_HOST	GO_INTERACTION_WITH_HOST		16	-0.48385566	-1.5225132	0.09485531	0.5365228	1.0	84	tags=31%, list=11%, signal=34%	
GO_REGULATION_OF_LIPID_LOCALIZATION	GO_REGULATION_OF_LIPID_LOCALIZATION		15	-0.49019057	-1.5132223	0.06807131	0.55032724	1.0	127	tags=47%, list=17%, signal=55%	
GO_POSITIVE_REGULATION_OF_CELL_ADHESION	GO_POSITIVE_REGULATION_OF_CELL_ADHESION		33	-0.40103048	-1.5017201	0.07832168	0.57079786	1.0	60	tags=21%, list=8%, signal=22%	
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I		19	-0.46222398	-1.4925725	0.08563135	0.5858557	1.0	340	tags=89%, list=44%, signal=156%	
GO_CELLULAR_KETONE_METABOLIC_PROCESS	GO_CELLULAR_KETONE_METABOLIC_PROCESS		31	-0.39310807	-1.4895337	0.08916324	0.5816086	1.0	222	tags=52%, list=29%, signal=70%	
GO_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GO_T_CELL_RECEPTOR_SIGNALING_PATHWAY		21	-0.43411553	-1.4798758	0.08172362	0.5970125	1.0	222	tags=67%, list=29%, signal=91%	
GO_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GO_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE		18	-0.45846817	-1.4760742	0.10151515	0.59570175	1.0	340	tags=83%, list=44%, signal=146%	
GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		25	-0.41428787	-1.4724761	0.105726875	0.5940268	1.0	102	tags=36%, list=13%, signal=40%	
GO_SECRETION	GO_SECRETION		130	-0.29429552	-1.4669869	0.025054466	0.5979637	1.0	102	tags=22%, list=13%, signal=21%	
GO_ORGANIC_ANION_TRANSPORT	GO_ORGANIC_ANION_TRANSPORT		54	-0.35151613	-1.4550565	0.072039075	0.6197528	1.0	164	tags=35%, list=21%, signal=42%	
GO_ANION_TRANSPORT	GO_ANION_TRANSPORT		62	-0.33287856	-1.4441915	0.083636366	0.64046466	1.0	127	tags=27%, list=17%, signal=30%	
GO_VIRAL_LIFE_CYCLE	GO_VIRAL_LIFE_CYCLE		25	-0.40746567	-1.4237391	0.108298175	0.6916717	1.0	84	tags=24%, list=11%, signal=26%	
GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		22	-0.40817985	-1.4215881	0.12721893	0.6858414	1.0	222	tags=64%, list=29%, signal=87%	
GO_SMALL_MOLECULE_CATABOLIC_PROCESS	GO_SMALL_MOLECULE_CATABOLIC_PROCESS		43	-0.3473998	-1.4162813	0.09919571	0.69101775	1.0	174	tags=40%, list=23%, signal=48%	
GO_SIGNAL_RELEASE	GO_SIGNAL_RELEASE		27	-0.38195783	-1.4035548	0.12702702	0.7205549	1.0	98	tags=33%, list=13%, signal=37%	
GO_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	GO_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE		26	-0.39318746	-1.3982452	0.11773472	0.7256261	1.0	351	tags=81%, list=46%, signal=144%	
GO_BODY_FLUID_SECRETION	GO_BODY_FLUID_SECRETION		16	-0.44986716	-1.3826262	0.12688822	0.7646501	1.0	19	tags=19%, list=2%, signal=19%	
GO_LIPID_HOMEOSTASIS	GO_LIPID_HOMEOSTASIS		15	-0.43839788	-1.3782399	0.14797507	0.7658218	1.0	126	tags=40%, list=16%, signal=47%	
GO_REGULATION_OF_SECRETION	GO_REGULATION_OF_SECRETION		41	-0.3381878	-1.3685312	0.12037037	0.78595585	1.0	98	tags=27%, list=13%, signal=29%	
GO_REGULATION_OF_HORMONE_SECRETION	GO_REGULATION_OF_HORMONE_SECRETION		15	-0.44758704	-1.3674619	0.165625	0.7763936	1.0	98	tags=40%, list=13%, signal=45%	
GO_CELLULAR_LIPID_METABOLIC_PROCESS	GO_CELLULAR_LIPID_METABOLIC_PROCESS		91	-0.2937423	-1.363696	0.088474974	0.77612597	1.0	103	tags=20%, list=13%, signal=20%	
GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY	GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY		16	-0.43756104	-1.3626684	0.15267175	0.767213	1.0	295	tags=75%, list=38%, signal=119%	
GO_GLYCOSYLATION	GO_GLYCOSYLATION		16	-0.43541327	-1.3613542	0.13692307	0.75982505	1.0	54	tags=19%, list=7%, signal=20%	
GO_ISOPRENOID_METABOLIC_PROCESS	GO_ISOPRENOID_METABOLIC_PROCESS		22	-0.3980971	-1.3582217	0.15536723	0.7578119	1.0	267	tags=59%, list=35%, signal=88%	
GO_MYELOID_LEUKOCYTE_MIGRATION	GO_MYELOID_LEUKOCYTE_MIGRATION		16	-0.43648922	-1.3580045	0.15045592	0.747029	1.0	71	tags=38%, list=9%, signal=40%	
GO_HORMONE_TRANSPORT	GO_HORMONE_TRANSPORT		19	-0.41370034	-1.354552	0.1609375	0.7470988	1.0	98	tags=37%, list=13%, signal=41%	
GO_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	GO_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY		35	-0.34639183	-1.3534828	0.14535666	0.7399514	1.0	222	tags=51%, list=29%, signal=69%	
GO_MONOSACCHARIDE_METABOLIC_PROCESS	GO_MONOSACCHARIDE_METABOLIC_PROCESS		25	-0.38643938	-1.3435318	0.16835994	0.7601608	1.0	95	tags=24%, list=12%, signal=26%	
GO_ORGANIC_ACID_CATABOLIC_PROCESS	GO_ORGANIC_ACID_CATABOLIC_PROCESS		25	-0.37429914	-1.3279457	0.17836258	0.8006083	1.0	280	tags=64%, list=36%, signal=97%	
GO_ADAPTIVE_IMMUNE_RESPONSE	GO_ADAPTIVE_IMMUNE_RESPONSE		22	-0.37617218	-1.3260045	0.1669107	0.7956669	1.0	84	tags=32%, list=11%, signal=35%	
GO_LEUKOCYTE_CHEMOTAXIS	GO_LEUKOCYTE_CHEMOTAXIS		17	-0.42256838	-1.322424	0.18222892	0.7958059	1.0	71	tags=35%, list=9%, signal=38%	
GO_LIPID_METABOLIC_PROCESS	GO_LIPID_METABOLIC_PROCESS		121	-0.26754114	-1.3208058	0.12458287	0.79028535	1.0	149	tags=26%, list=19%, signal=27%	
GO_REGULATION_OF_LIPID_METABOLIC_PROCESS	GO_REGULATION_OF_LIPID_METABOLIC_PROCESS		35	-0.34206703	-1.3172882	0.16371077	0.7910943	1.0	87	tags=23%, list=11%, signal=25%	
GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS	GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS		19	-0.40378097	-1.3107817	0.2005772	0.8012775	1.0	264	tags=68%, list=34%, signal=102%	
GO_INNATE_IMMUNE_RESPONSE	GO_INNATE_IMMUNE_RESPONSE		67	-0.29270983	-1.3086804	0.15841584	0.7974547	1.0	93	tags=21%, list=12%, signal=22%	
GO_RESPONSE_TO_DRUG	GO_RESPONSE_TO_DRUG		41	-0.32415557	-1.3085264	0.19084968	0.78757876	1.0	178	tags=37%, list=23%, signal=45%	
GO_CIRCULATORY_SYSTEM_PROCESS	GO_CIRCULATORY_SYSTEM_PROCESS		41	-0.3303446	-1.3067789	0.16166884	0.78275514	1.0	115	tags=27%, list=15%, signal=30%	
GO_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	GO_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS		15	-0.4181392	-1.304507	0.19135803	0.7799564	1.0	280	tags=73%, list=36%, signal=113%	
GO_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	GO_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION		15	-0.41601482	-1.3004923	0.20121029	0.78355765	1.0	295	tags=73%, list=38%, signal=117%	
GO_RESPONSE_TO_TUMOR_NECROSIS_FACTOR	GO_RESPONSE_TO_TUMOR_NECROSIS_FACTOR		32	-0.34385324	-1.2976018	0.18870524	0.7827312	1.0	232	tags=53%, list=30%, signal=73%	
GO_PROTEIN_PROCESSING	GO_PROTEIN_PROCESSING		23	-0.36719877	-1.2908046	0.17820324	0.7941738	1.0	170	tags=43%, list=22%, signal=54%	
GO_ORGANIC_ACID_METABOLIC_PROCESS	GO_ORGANIC_ACID_METABOLIC_PROCESS		117	-0.26441845	-1.2870055	0.14523281	0.7962193	1.0	283	tags=51%, list=37%, signal=69%	
GO_REGULATION_OF_IMMUNE_RESPONSE	GO_REGULATION_OF_IMMUNE_RESPONSE		58	-0.29831678	-1.2820498	0.16480793	0.801725	1.0	102	tags=24%, list=13%, signal=26%	
GO_CARBOHYDRATE_METABOLIC_PROCESS	GO_CARBOHYDRATE_METABOLIC_PROCESS		56	-0.2925583	-1.2805195	0.1875	0.79697067	1.0	102	tags=20%, list=13%, signal=21%	
GO_INFLAMMATORY_RESPONSE	GO_INFLAMMATORY_RESPONSE		55	-0.29740593	-1.2784741	0.18551461	0.79376084	1.0	84	tags=22%, list=11%, signal=23%	
GO_REGULATION_OF_HORMONE_LEVELS	GO_REGULATION_OF_HORMONE_LEVELS		43	-0.31430528	-1.2727001	0.19410977	0.80257297	1.0	139	tags=33%, list=18%, signal=38%	
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GO_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS		20	-0.38033903	-1.2651111	0.22451994	0.81720066	1.0	222	tags=50%, list=29%, signal=68%	
GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT		19	-0.38162208	-1.2629919	0.20996979	0.8147049	1.0	127	tags=32%, list=17%, signal=37%	
GO_HOMEOSTATIC_PROCESS	GO_HOMEOSTATIC_PROCESS		124	-0.2556271	-1.2622935	0.1519553	0.8080423	1.0	102	tags=18%, list=13%, signal=17%	
GO_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	GO_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY		38	-0.3237562	-1.261254	0.18577075	0.8024811	1.0	28	tags=13%, list=4%, signal=13%	
GO_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GO_REGULATION_OF_INNATE_IMMUNE_RESPONSE		25	-0.3509411	-1.2545972	0.21982759	0.8138048	1.0	340	tags=68%, list=44%, signal=118%	
GO_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	GO_ORGANIC_ACID_BIOSYNTHETIC_PROCESS		33	-0.32427472	-1.2478467	0.20923913	0.82548225	1.0	100	tags=27%, list=13%, signal=30%	
GO_ERK1_AND_ERK2_CASCADE	GO_ERK1_AND_ERK2_CASCADE		23	-0.35610896	-1.2470719	0.22431259	0.8190521	1.0	84	tags=26%, list=11%, signal=28%	
GO_AEROBIC_RESPIRATION	GO_AEROBIC_RESPIRATION		20	-0.3708098	-1.2460452	0.23529412	0.8136495	1.0	217	tags=55%, list=28%, signal=75%	
GO_CELL_SUBSTRATE_ADHESION	GO_CELL_SUBSTRATE_ADHESION		27	-0.33770275	-1.2458773	0.2289855	0.80555874	1.0	40	tags=15%, list=5%, signal=15%	
GO_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY		18	-0.38411638	-1.2455692	0.22720478	0.79824895	1.0	222	tags=56%, list=29%, signal=76%	
GO_FATTY_ACID_METABOLIC_PROCESS	GO_FATTY_ACID_METABOLIC_PROCESS		42	-0.31327277	-1.2454588	0.2007926	0.7903671	1.0	81	tags=24%, list=11%, signal=25%	
GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY		23	-0.35939443	-1.2371726	0.23348017	0.8062156	1.0	89	tags=22%, list=12%, signal=24%	
GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY		20	-0.37292516	-1.235248	0.2263868	0.8037599	1.0	232	tags=60%, list=30%, signal=84%	
GO_REGULATION_OF_SYSTEM_PROCESS	GO_REGULATION_OF_SYSTEM_PROCESS		32	-0.32711893	-1.228115	0.24489796	0.8161383	1.0	115	tags=28%, list=15%, signal=32%	
GO_LEUKOCYTE_CELL_CELL_ADHESION	GO_LEUKOCYTE_CELL_CELL_ADHESION		26	-0.3389028	-1.223742	0.23512748	0.8213059	1.0	84	tags=27%, list=11%, signal=29%	
GO_REGULATION_OF_TRANSPORT	GO_REGULATION_OF_TRANSPORT		112	-0.24701329	-1.2226344	0.19239631	0.81673676	1.0	84	tags=18%, list=11%, signal=17%	
GO_PEPTIDE_HORMONE_SECRETION	GO_PEPTIDE_HORMONE_SECRETION		17	-0.3783186	-1.2168863	0.25787106	0.8258695	1.0	98	tags=35%, list=13%, signal=40%	
GO_ANION_TRANSMEMBRANE_TRANSPORT	GO_ANION_TRANSMEMBRANE_TRANSPORT		28	-0.3367414	-1.2144406	0.24045262	0.82509696	1.0	304	tags=61%, list=40%, signal=97%	
GO_PROTEOLYSIS	GO_PROTEOLYSIS		111	-0.25214902	-1.2133564	0.19413093	0.8206334	1.0	211	tags=36%, list=27%, signal=42%	
GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS		23	-0.34848383	-1.2121929	0.24929577	0.8163869	1.0	87	tags=26%, list=11%, signal=29%	
GO_ORGANIC_ACID_TRANSPORT	GO_ORGANIC_ACID_TRANSPORT		37	-0.31112945	-1.207374	0.25737265	0.82255244	1.0	304	tags=59%, list=40%, signal=94%	
GO_STRIATED_MUSCLE_CONTRACTION	GO_STRIATED_MUSCLE_CONTRACTION		15	-0.39555338	-1.2032095	0.28148147	0.8268632	1.0	102	tags=33%, list=13%, signal=38%	
GO_CELL_CHEMOTAXIS	GO_CELL_CHEMOTAXIS		20	-0.36026964	-1.2014781	0.2706767	0.82453334	1.0	71	tags=30%, list=9%, signal=32%	
GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS		89	-0.24973755	-1.1910795	0.24911869	0.8465919	1.0	212	tags=38%, list=28%, signal=47%	
GO_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GO_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS		29	-0.3240848	-1.1865466	0.2863248	0.8524046	1.0	245	tags=48%, list=32%, signal=68%	
GO_MONOCARBOXYLIC_ACID_TRANSPORT	GO_MONOCARBOXYLIC_ACID_TRANSPORT		22	-0.34030905	-1.1749047	0.2949438	0.87814486	1.0	269	tags=59%, list=35%, signal=88%	
GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY		19	-0.3590703	-1.1722842	0.2954876	0.8782039	1.0	222	tags=53%, list=29%, signal=72%	
GO_POSITIVE_REGULATION_OF_MAPK_CASCADE	GO_POSITIVE_REGULATION_OF_MAPK_CASCADE		25	-0.32688537	-1.1631746	0.2877907	0.8968646	1.0	84	tags=24%, list=11%, signal=26%	
GO_CYTOKINE_PRODUCTION	GO_CYTOKINE_PRODUCTION		52	-0.27857912	-1.1623137	0.28793773	0.8915638	1.0	67	tags=15%, list=9%, signal=16%	
GO_REGULATION_OF_DEFENSE_RESPONSE	GO_REGULATION_OF_DEFENSE_RESPONSE		53	-0.2757495	-1.1618731	0.27684346	0.8851148	1.0	226	tags=43%, list=29%, signal=57%	
GO_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	GO_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS		22	-0.3416033	-1.1597075	0.3202329	0.88377315	1.0	153	tags=27%, list=20%, signal=33%	
GO_MULTI_ORGANISM_PROCESS	GO_MULTI_ORGANISM_PROCESS		47	-0.27938277	-1.1585011	0.29726207	0.87966937	1.0	186	tags=32%, list=24%, signal=40%	
GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT	GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT		17	-0.35423937	-1.1551559	0.32718894	0.8818267	1.0	406	tags=82%, list=53%, signal=171%	
GO_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	GO_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS		70	-0.26298547	-1.1542596	0.2931442	0.8771421	1.0	180	tags=34%, list=23%, signal=41%	
GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS		67	-0.25114012	-1.1424884	0.30381304	0.90385234	1.0	84	tags=18%, list=11%, signal=18%	
GO_RESPONSE_TO_EXTRACELLULAR_STIMULUS	GO_RESPONSE_TO_EXTRACELLULAR_STIMULUS		37	-0.29146746	-1.1350324	0.32767624	0.91738087	1.0	168	tags=32%, list=22%, signal=40%	
GO_REGULATION_OF_HYDROLASE_ACTIVITY	GO_REGULATION_OF_HYDROLASE_ACTIVITY		79	-0.24768037	-1.1337942	0.2932062	0.9136479	1.0	102	tags=19%, list=13%, signal=20%	
GO_MALE_GAMETE_GENERATION	GO_MALE_GAMETE_GENERATION		19	-0.34757707	-1.1299917	0.34175333	0.9168173	1.0	186	tags=47%, list=24%, signal=61%	
GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA	GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA		16	-0.3618171	-1.1246389	0.3448276	0.92485	1.0	222	tags=56%, list=29%, signal=77%	
GO_TAXIS	GO_TAXIS		30	-0.3025887	-1.1220834	0.3361111	0.92472535	1.0	71	tags=23%, list=9%, signal=25%	
