NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS	GO_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS	Details ...	61	-0.5081566	-2.365352	0.0	4.7255968E-4	0.008	331	tags=52%, list=26%, signal=68%	
GO_GLYCEROLIPID_METABOLIC_PROCESS	GO_GLYCEROLIPID_METABOLIC_PROCESS	Details ...	49	-0.52511156	-2.3588164	0.0	4.447621E-4	0.008	331	tags=53%, list=26%, signal=69%	
GO_SYSTEM_PROCESS	GO_SYSTEM_PROCESS	Details ...	93	-0.45703214	-2.3412519	0.0	4.7007707E-4	0.009	327	tags=51%, list=26%, signal=63%	
GO_ION_TRANSPORT	GO_ION_TRANSPORT	Details ...	129	-0.4378324	-2.3380115	0.0	4.9431773E-4	0.01	211	tags=33%, list=17%, signal=36%	
GO_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	GO_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	Details ...	24	-0.64493525	-2.3198893	0.0	7.003543E-4	0.014	97	tags=38%, list=8%, signal=40%	
GO_STEROID_METABOLIC_PROCESS	GO_STEROID_METABOLIC_PROCESS		34	-0.5690724	-2.311255	0.0	7.5946416E-4	0.016	113	tags=32%, list=9%, signal=35%	
GO_MONOVALENT_INORGANIC_CATION_TRANSPORT	GO_MONOVALENT_INORGANIC_CATION_TRANSPORT		39	-0.5460768	-2.3073113	0.0	7.6622923E-4	0.017	124	tags=36%, list=10%, signal=39%	
GO_REGULATION_OF_LIPID_METABOLIC_PROCESS	GO_REGULATION_OF_LIPID_METABOLIC_PROCESS		31	-0.573738	-2.2927177	0.0	7.7411544E-4	0.018	290	tags=58%, list=23%, signal=73%	
GO_REGULATION_OF_SYSTEM_PROCESS	GO_REGULATION_OF_SYSTEM_PROCESS		44	-0.51655775	-2.2910492	0.0	7.418606E-4	0.018	214	tags=39%, list=17%, signal=45%	
GO_HORMONE_METABOLIC_PROCESS	GO_HORMONE_METABOLIC_PROCESS		21	-0.62595016	-2.2888796	0.0	7.1218616E-4	0.018	157	tags=48%, list=12%, signal=53%	
GO_DIGESTIVE_SYSTEM_PROCESS	GO_DIGESTIVE_SYSTEM_PROCESS		17	-0.66710496	-2.2816012	0.0	8.3389576E-4	0.022	246	tags=71%, list=19%, signal=86%	
GO_LIPOPROTEIN_METABOLIC_PROCESS	GO_LIPOPROTEIN_METABOLIC_PROCESS		18	-0.68075275	-2.2627048	0.0	0.0011172179	0.03	128	tags=44%, list=10%, signal=49%	
GO_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS		20	-0.63009244	-2.2506669	0.0	0.0011433492	0.032	38	tags=25%, list=3%, signal=25%	
GO_VITAMIN_METABOLIC_PROCESS	GO_VITAMIN_METABOLIC_PROCESS		15	-0.68667275	-2.2120035	0.0	0.0017619	0.049	125	tags=53%, list=10%, signal=58%	
GO_ALCOHOL_METABOLIC_PROCESS	GO_ALCOHOL_METABOLIC_PROCESS		49	-0.4924378	-2.207329	0.0	0.0018917088	0.055	331	tags=53%, list=26%, signal=69%	
GO_ORGANIC_ACID_METABOLIC_PROCESS	GO_ORGANIC_ACID_METABOLIC_PROCESS		107	-0.42405292	-2.202825	0.0	0.0019558214	0.059	248	tags=38%, list=20%, signal=44%	
GO_CIRCULATORY_SYSTEM_PROCESS	GO_CIRCULATORY_SYSTEM_PROCESS		26	-0.57900006	-2.1759467	0.0018484289	0.002426873	0.075	79	tags=35%, list=6%, signal=36%	
GO_LIPID_HOMEOSTASIS	GO_LIPID_HOMEOSTASIS		19	-0.62571365	-2.1608055	0.0	0.0028225782	0.091	222	tags=53%, list=17%, signal=63%	
GO_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	GO_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS		43	-0.5104629	-2.1584845	0.0	0.0028775036	0.096	197	tags=40%, list=15%, signal=45%	
GO_NEGATIVE_REGULATION_OF_SECRETION	GO_NEGATIVE_REGULATION_OF_SECRETION		16	-0.6549365	-2.1569922	0.0	0.002851251	0.098	139	tags=50%, list=11%, signal=55%	
GO_RESPONSE_TO_EXTRACELLULAR_STIMULUS	GO_RESPONSE_TO_EXTRACELLULAR_STIMULUS		48	-0.47873345	-2.1328056	0.0	0.0035890073	0.126	275	tags=50%, list=22%, signal=61%	
GO_STEROID_BIOSYNTHETIC_PROCESS	GO_STEROID_BIOSYNTHETIC_PROCESS		16	-0.6295258	-2.093478	0.0	0.0053592157	0.186	106	tags=38%, list=8%, signal=40%	
GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS		21	-0.57313085	-2.0712736	0.0	0.0068122162	0.24	42	tags=24%, list=3%, signal=24%	
GO_RESPONSE_TO_DRUG	GO_RESPONSE_TO_DRUG		64	-0.43109572	-2.068929	0.0	0.0067593325	0.243	155	tags=30%, list=12%, signal=32%	
GO_REGULATION_OF_LIPID_TRANSPORT	GO_REGULATION_OF_LIPID_TRANSPORT		16	-0.6325747	-2.063633	0.001968504	0.0069746566	0.255	38	tags=31%, list=3%, signal=32%	
GO_MONOCARBOXYLIC_ACID_TRANSPORT	GO_MONOCARBOXYLIC_ACID_TRANSPORT		20	-0.5979244	-2.0552275	0.0018761726	0.0072852317	0.272	117	tags=40%, list=9%, signal=43%	
GO_NEGATIVE_REGULATION_OF_TRANSPORT	GO_NEGATIVE_REGULATION_OF_TRANSPORT		44	-0.46728086	-2.0018344	0.0	0.012355641	0.417	140	tags=27%, list=11%, signal=30%	
GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS		61	-0.43141964	-1.994092	0.0	0.01299876	0.446	243	tags=39%, list=19%, signal=46%	
GO_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	GO_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS		19	-0.5767809	-1.9904574	0.0075329565	0.013176809	0.462	257	tags=63%, list=20%, signal=78%	
GO_STEROL_METABOLIC_PROCESS	GO_STEROL_METABOLIC_PROCESS		18	-0.5847609	-1.9869095	0.0	0.013405683	0.474	76	tags=28%, list=6%, signal=29%	
GO_ORGANIC_ACID_CATABOLIC_PROCESS	GO_ORGANIC_ACID_CATABOLIC_PROCESS		22	-0.5512283	-1.9821943	0.0	0.013922986	0.494	556	tags=95%, list=44%, signal=167%	
GO_AMINO_ACID_TRANSPORT	GO_AMINO_ACID_TRANSPORT		18	-0.5929157	-1.9736692	0.0037453184	0.014717142	0.522	470	tags=89%, list=37%, signal=139%	
GO_ALCOHOL_BIOSYNTHETIC_PROCESS	GO_ALCOHOL_BIOSYNTHETIC_PROCESS		23	-0.5320791	-1.9674579	0.0	0.015411276	0.552	191	tags=35%, list=15%, signal=40%	
GO_SMALL_MOLECULE_CATABOLIC_PROCESS	GO_SMALL_MOLECULE_CATABOLIC_PROCESS		36	-0.48372105	-1.9632097	0.0035650623	0.015846394	0.567	556	tags=86%, list=44%, signal=149%	
GO_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	GO_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS		15	-0.6105977	-1.9612321	0.0	0.015697295	0.571	217	tags=60%, list=17%, signal=71%	
GO_FATTY_ACID_METABOLIC_PROCESS	GO_FATTY_ACID_METABOLIC_PROCESS		39	-0.4619949	-1.9453619	0.0	0.01773919	0.622	243	tags=49%, list=19%, signal=58%	
GO_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS	GO_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS		29	-0.4959921	-1.9447812	0.0073937154	0.017562939	0.624	13	tags=14%, list=1%, signal=14%	
GO_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GO_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS		16	-0.59557754	-1.9400964	0.0058479533	0.017697336	0.633	10	tags=19%, list=1%, signal=19%	
GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT	GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT		15	-0.5980802	-1.9282987	0.0058479533	0.019023053	0.673	402	tags=80%, list=32%, signal=116%	
GO_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS	GO_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS		24	-0.5215246	-1.9247711	0.0	0.019315202	0.684	191	tags=33%, list=15%, signal=38%	
GO_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	GO_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS		56	-0.41657925	-1.9244277	0.0	0.019003395	0.684	221	tags=34%, list=17%, signal=39%	
GO_CATION_TRANSPORT	GO_CATION_TRANSPORT		68	-0.4002548	-1.9243611	0.0	0.018687092	0.684	124	tags=24%, list=10%, signal=25%	
GO_CARBOHYDRATE_CATABOLIC_PROCESS	GO_CARBOHYDRATE_CATABOLIC_PROCESS		19	-0.55658937	-1.9219941	0.007707129	0.018642865	0.692	466	tags=84%, list=37%, signal=131%	
GO_RESPONSE_TO_XENOBIOTIC_STIMULUS	GO_RESPONSE_TO_XENOBIOTIC_STIMULUS		19	-0.54624516	-1.9002848	0.0056074765	0.022814065	0.769	188	tags=47%, list=15%, signal=55%	
GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		23	-0.52982396	-1.8949215	0.0018214936	0.023578743	0.782	206	tags=43%, list=16%, signal=51%	
GO_NEUROLOGICAL_SYSTEM_PROCESS	GO_NEUROLOGICAL_SYSTEM_PROCESS		34	-0.45543504	-1.860277	0.009345794	0.031156166	0.876	180	tags=38%, list=14%, signal=43%	
GO_CHEMICAL_HOMEOSTASIS	GO_CHEMICAL_HOMEOSTASIS		87	-0.37196574	-1.8588233	0.0017006802	0.031039348	0.878	303	tags=39%, list=24%, signal=48%	
GO_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS	GO_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS		20	-0.5273203	-1.8520979	0.0076045627	0.03225826	0.882	217	tags=55%, list=17%, signal=65%	
GO_REGULATION_OF_SECRETION	GO_REGULATION_OF_SECRETION		61	-0.3898323	-1.849517	0.003649635	0.032452915	0.886	157	tags=26%, list=12%, signal=28%	
GO_ION_HOMEOSTASIS	GO_ION_HOMEOSTASIS		55	-0.41066805	-1.8423394	0.0017391305	0.033873763	0.902	303	tags=44%, list=24%, signal=55%	
GO_RESPONSE_TO_STARVATION	GO_RESPONSE_TO_STARVATION		17	-0.55710983	-1.8361982	0.003816794	0.034966614	0.911	257	tags=59%, list=20%, signal=73%	
GO_RESPONSE_TO_NUTRIENT	GO_RESPONSE_TO_NUTRIENT		22	-0.51299137	-1.8350927	0.012939001	0.0347578	0.914	74	tags=23%, list=6%, signal=24%	
GO_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	GO_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY		46	-0.41175172	-1.8343729	0.0035971224	0.03437197	0.914	98	tags=20%, list=8%, signal=20%	
GO_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	GO_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS		20	-0.5091672	-1.8123778	0.013157895	0.0397342	0.944	221	tags=40%, list=17%, signal=48%	
GO_REGULATION_OF_HORMONE_LEVELS	GO_REGULATION_OF_HORMONE_LEVELS		54	-0.39546242	-1.8020526	0.0017482517	0.042962115	0.956	314	tags=44%, list=25%, signal=57%	
GO_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	GO_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS		18	-0.5397978	-1.7988021	0.015810277	0.043455545	0.956	188	tags=56%, list=15%, signal=64%	
GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS		31	-0.44771573	-1.7641546	0.008928572	0.05532145	0.988	401	tags=58%, list=32%, signal=83%	
GO_ORGANOPHOSPHATE_METABOLIC_PROCESS	GO_ORGANOPHOSPHATE_METABOLIC_PROCESS		107	-0.33544707	-1.7630204	0.0033955858	0.055034284	0.989	411	tags=49%, list=32%, signal=66%	
GO_CARBOHYDRATE_TRANSPORT	GO_CARBOHYDRATE_TRANSPORT		15	-0.5323217	-1.760274	0.021032505	0.05548977	0.989	247	tags=47%, list=19%, signal=57%	
GO_AMINE_METABOLIC_PROCESS	GO_AMINE_METABOLIC_PROCESS		21	-0.49453837	-1.7549531	0.012820513	0.05687788	0.99	157	tags=29%, list=12%, signal=32%	
GO_LIPID_MODIFICATION	GO_LIPID_MODIFICATION		20	-0.49852544	-1.7374359	0.018726591	0.06393505	0.996	294	tags=55%, list=23%, signal=70%	
GO_TRANSMEMBRANE_TRANSPORT	GO_TRANSMEMBRANE_TRANSPORT		105	-0.32740295	-1.7280518	0.006779661	0.06792372	0.999	237	tags=32%, list=19%, signal=37%	
GO_REGULATION_OF_MUSCLE_CONTRACTION	GO_REGULATION_OF_MUSCLE_CONTRACTION		15	-0.5307675	-1.6945217	0.04054054	0.08488651	1.0	140	tags=33%, list=11%, signal=37%	
GO_ANION_TRANSMEMBRANE_TRANSPORT	GO_ANION_TRANSMEMBRANE_TRANSPORT		32	-0.43021882	-1.6897737	0.012681159	0.08683132	1.0	339	tags=56%, list=27%, signal=75%	
GO_METAL_ION_TRANSPORT	GO_METAL_ION_TRANSPORT		49	-0.37940815	-1.6824569	0.013400335	0.0902162	1.0	123	tags=22%, list=10%, signal=24%	
GO_HEXOSE_METABOLIC_PROCESS	GO_HEXOSE_METABOLIC_PROCESS		21	-0.47201273	-1.6789055	0.009398496	0.091249496	1.0	466	tags=76%, list=37%, signal=118%	
GO_REGULATION_OF_METAL_ION_TRANSPORT	GO_REGULATION_OF_METAL_ION_TRANSPORT		25	-0.46236074	-1.6765121	0.024952015	0.091800004	1.0	140	tags=32%, list=11%, signal=35%	
GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS		30	-0.42043734	-1.6530689	0.023255814	0.10597805	1.0	257	tags=43%, list=20%, signal=53%	
GO_CARBOHYDRATE_METABOLIC_PROCESS	GO_CARBOHYDRATE_METABOLIC_PROCESS		79	-0.33144945	-1.6528828	0.012455516	0.104819536	1.0	466	tags=57%, list=37%, signal=84%	
GO_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	GO_REGULATION_OF_MUSCLE_SYSTEM_PROCESS		21	-0.46678513	-1.6510811	0.01598579	0.104786284	1.0	140	tags=29%, list=11%, signal=32%	
GO_REGULATION_OF_INFLAMMATORY_RESPONSE	GO_REGULATION_OF_INFLAMMATORY_RESPONSE		29	-0.4242465	-1.6342875	0.027522936	0.11504422	1.0	69	tags=21%, list=5%, signal=21%	
GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY		32	-0.41039443	-1.6325122	0.02037037	0.11482092	1.0	98	tags=22%, list=8%, signal=23%	
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I		23	-0.45206144	-1.6250442	0.032075472	0.11881188	1.0	256	tags=43%, list=20%, signal=53%	
GO_PHOSPHATE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GO_PHOSPHATE_CONTAINING_COMPOUND_METABOLIC_PROCESS		160	-0.29013664	-1.6164316	0.003267974	0.124364324	1.0	488	tags=54%, list=38%, signal=77%	
GO_ETHANOLAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GO_ETHANOLAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS		15	-0.4924897	-1.6063056	0.04474708	0.13136816	1.0	157	tags=27%, list=12%, signal=30%	
GO_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	GO_NEGATIVE_REGULATION_OF_PHOSPHORYLATION		41	-0.3696606	-1.5895002	0.03460838	0.14448273	1.0	200	tags=27%, list=16%, signal=31%	
GO_RESPONSE_TO_INORGANIC_SUBSTANCE	GO_RESPONSE_TO_INORGANIC_SUBSTANCE		70	-0.32529366	-1.5869553	0.019064125	0.1452011	1.0	155	tags=23%, list=12%, signal=25%	
GO_ALPHA_AMINO_ACID_METABOLIC_PROCESS	GO_ALPHA_AMINO_ACID_METABOLIC_PROCESS		22	-0.43536037	-1.5795791	0.035580523	0.15065245	1.0	180	tags=32%, list=14%, signal=36%	
GO_RESPONSE_TO_TOXIC_SUBSTANCE	GO_RESPONSE_TO_TOXIC_SUBSTANCE		35	-0.3854867	-1.5774219	0.028089888	0.15128061	1.0	168	tags=31%, list=13%, signal=35%	
GO_DICARBOXYLIC_ACID_METABOLIC_PROCESS	GO_DICARBOXYLIC_ACID_METABOLIC_PROCESS		16	-0.4594422	-1.5736011	0.06324111	0.15333584	1.0	180	tags=38%, list=14%, signal=43%	
GO_LIPID_BIOSYNTHETIC_PROCESS	GO_LIPID_BIOSYNTHETIC_PROCESS		62	-0.33490816	-1.5684187	0.022146508	0.15652391	1.0	121	tags=19%, list=10%, signal=20%	
GO_DEPHOSPHORYLATION	GO_DEPHOSPHORYLATION		15	-0.48487648	-1.5666631	0.05672269	0.15656096	1.0	528	tags=87%, list=42%, signal=147%	
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN		29	-0.40803334	-1.5629884	0.04612546	0.1580698	1.0	270	tags=41%, list=21%, signal=51%	
GO_REGULATION_OF_RESPONSE_TO_WOUNDING	GO_REGULATION_OF_RESPONSE_TO_WOUNDING		45	-0.35944304	-1.5625705	0.038961038	0.15682845	1.0	69	tags=18%, list=5%, signal=18%	
GO_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	GO_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS		28	-0.4000137	-1.5607467	0.03717472	0.15705816	1.0	114	tags=25%, list=9%, signal=27%	
GO_REGULATION_OF_BLOOD_CIRCULATION	GO_REGULATION_OF_BLOOD_CIRCULATION		26	-0.40984127	-1.558153	0.057513915	0.1577916	1.0	168	tags=31%, list=13%, signal=35%	
GO_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GO_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES		23	-0.42530027	-1.5574154	0.051971328	0.15688501	1.0	114	tags=26%, list=9%, signal=28%	
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS		32	-0.38365826	-1.5501559	0.042513862	0.16218346	1.0	183	tags=31%, list=14%, signal=36%	
GO_GLYCEROLIPID_BIOSYNTHETIC_PROCESS	GO_GLYCEROLIPID_BIOSYNTHETIC_PROCESS		26	-0.4113459	-1.5494295	0.05940594	0.16128108	1.0	331	tags=46%, list=26%, signal=61%	
GO_MONOSACCHARIDE_METABOLIC_PROCESS	GO_MONOSACCHARIDE_METABOLIC_PROCESS		27	-0.40377676	-1.5469909	0.053030305	0.16194068	1.0	466	tags=70%, list=37%, signal=109%	
GO_OXIDATION_REDUCTION_PROCESS	GO_OXIDATION_REDUCTION_PROCESS		110	-0.29437345	-1.545504	0.014729951	0.16179547	1.0	308	tags=36%, list=24%, signal=44%	
GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION		40	-0.36199412	-1.5446244	0.033962265	0.16107117	1.0	219	tags=33%, list=17%, signal=38%	
GO_RESPONSE_TO_CARBOHYDRATE	GO_RESPONSE_TO_CARBOHYDRATE		23	-0.41304824	-1.5402443	0.0626118	0.16403584	1.0	262	tags=39%, list=21%, signal=48%	
GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE		16	-0.46576262	-1.5385965	0.06352087	0.16416307	1.0	126	tags=31%, list=10%, signal=34%	
GO_SULFUR_COMPOUND_METABOLIC_PROCESS	GO_SULFUR_COMPOUND_METABOLIC_PROCESS		40	-0.3621985	-1.520337	0.04914934	0.18136878	1.0	150	tags=28%, list=12%, signal=30%	
GO_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	GO_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS		49	-0.34114677	-1.5183197	0.05045045	0.18183838	1.0	478	tags=59%, list=38%, signal=91%	
GO_ANTIGEN_PROCESSING_AND_PRESENTATION	GO_ANTIGEN_PROCESSING_AND_PRESENTATION		31	-0.38302767	-1.5183094	0.063079774	0.18021482	1.0	270	tags=39%, list=21%, signal=48%	
GO_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	GO_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE		37	-0.3579967	-1.5117779	0.0445269	0.18503888	1.0	183	tags=30%, list=14%, signal=34%	
GO_NEGATIVE_REGULATION_OF_LOCOMOTION	GO_NEGATIVE_REGULATION_OF_LOCOMOTION		23	-0.41785645	-1.5103229	0.059760958	0.18488808	1.0	69	tags=22%, list=5%, signal=23%	
GO_RESPONSE_TO_OXIDATIVE_STRESS	GO_RESPONSE_TO_OXIDATIVE_STRESS		57	-0.32488662	-1.5010841	0.039106146	0.19297756	1.0	128	tags=23%, list=10%, signal=24%	
GO_HOMEOSTATIC_PROCESS	GO_HOMEOSTATIC_PROCESS		126	-0.27918002	-1.4990647	0.015050167	0.19356635	1.0	230	tags=27%, list=18%, signal=30%	
GO_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	GO_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS		18	-0.4450825	-1.4897792	0.06517691	0.20215672	1.0	73	tags=28%, list=6%, signal=29%	
GO_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	GO_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS		34	-0.35462618	-1.4864771	0.05978261	0.20418799	1.0	150	tags=26%, list=12%, signal=29%	
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS		66	-0.31325307	-1.4824613	0.03949731	0.20730357	1.0	262	tags=32%, list=21%, signal=38%	
GO_CELLULAR_CHEMICAL_HOMEOSTASIS	GO_CELLULAR_CHEMICAL_HOMEOSTASIS		54	-0.3267809	-1.479273	0.055456173	0.20908538	1.0	329	tags=43%, list=26%, signal=55%	
GO_REGULATION_OF_ION_TRANSPORT	GO_REGULATION_OF_ION_TRANSPORT		45	-0.34162253	-1.4786626	0.047872342	0.20809174	1.0	150	tags=22%, list=12%, signal=24%	
GO_REGULATION_OF_ERK1_AND_ERK2_CASCADE	GO_REGULATION_OF_ERK1_AND_ERK2_CASCADE		20	-0.4149453	-1.4767694	0.05989111	0.20870216	1.0	219	tags=45%, list=17%, signal=54%	
GO_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GO_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY		17	-0.4373407	-1.4762522	0.08118081	0.20767452	1.0	139	tags=35%, list=11%, signal=39%	
GO_MAINTENANCE_OF_LOCATION	GO_MAINTENANCE_OF_LOCATION		17	-0.44497317	-1.4740056	0.09477756	0.20861277	1.0	139	tags=29%, list=11%, signal=33%	
GO_RESPONSE_TO_TRANSITION_METAL_NANOPARTICLE	GO_RESPONSE_TO_TRANSITION_METAL_NANOPARTICLE		15	-0.45793125	-1.4737701	0.07172131	0.20720848	1.0	327	tags=60%, list=26%, signal=80%	
GO_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	GO_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA		17	-0.4386817	-1.4728178	0.08440367	0.20659862	1.0	282	tags=47%, list=22%, signal=60%	
GO_REGULATION_OF_TRANSPORT	GO_REGULATION_OF_TRANSPORT		159	-0.2628344	-1.4714415	0.014516129	0.20642751	1.0	157	tags=17%, list=12%, signal=17%	
